email,gender,birth_date,annual_income,spending_score,subscribed_to_newsletter,last_purchase_date,customer_type
kristinmiller@example.com,Female,1997-02-18,57726,49,True,2023-05-13 04:28:02.417332,Budget
melaniemcdonald@example.org,Female,2007-03-18,59416,62,False,2024-05-25 04:28:02.417332,Standard
fparsons@example.org,Female,1993-05-14,60604,100,False,2023-05-18 04:28:02.417332,Budget
matthew15@example.net,Male,1994-08-17,51061,60,False,2024-10-19 04:28:02.417332,Standard
donna65@example.org,Male,1986-04-06,74220,80,True,2024-05-02 04:28:02.417332,Standard
brian34@example.com,Male,1991-11-22,26654,54,True,2023-11-17 04:28:02.417332,Budget
warrentimothy@example.net,Male,1994-03-22,48683,5,True,2024-10-23 04:28:02.417332,Standard
ehernandez@example.net,Female,2007-05-12,61718,9,True,2024-03-08 04:28:02.417332,Standard
jasminedalton@example.net,Male,2002-08-07,61858,34,False,2025-01-21 04:28:02.417332,Standard
angeladominguez@example.org,Other,1985-03-28,75291,98,False,2024-12-31 04:28:02.417332,Premium
glennlaura@example.com,Female,1970-05-23,72973,36,True,2024-04-06 04:28:02.417332,Standard
grantmario@example.com,Female,1992-02-27,50716,95,True,2024-05-16 04:28:02.417332,Standard
reynoldssamantha@example.net,Male,1987-07-01,74498,20,False,2024-07-31 04:28:02.417332,Standard
calvinnewton@example.org,Female,1979-09-15,44289,81,False,2025-03-09 04:28:02.417332,Standard
veronica20@example.net,Other,2000-09-21,68963,84,True,2023-09-23 04:28:02.417332,Budget
lrobles@example.com,Male,1986-06-09,82157,92,False,2023-05-02 04:28:02.417332,Standard
peggy98@example.org,Female,1999-01-14,73224,85,True,2024-02-24 04:28:02.417332,Standard
harmstrong@example.org,Female,1980-10-03,56586,83,False,2024-03-25 04:28:02.417332,Standard
asmith@example.org,Male,1989-03-03,50023,63,False,2024-06-20 04:28:02.417332,Standard
suzannelewis@example.net,Female,1987-03-03,32071,67,False,2024-01-17 04:28:02.417332,Standard
alexanderelizabeth@example.net,Male,2000-04-05,59658,30,True,2023-08-16 04:28:02.417332,Budget
michaelstrickland@example.com,Male,1982-06-24,38271,69,True,2024-04-15 04:28:02.417332,Standard
danielle23@example.com,Male,1964-11-01,43102,70,True,2024-08-26 04:28:02.417332,Standard
jacquelinegeorge@example.net,Male,2003-06-03,37138,3,False,2023-12-04 04:28:02.417332,
ljohnson@example.org,Male,1995-04-20,48094,49,False,2024-01-15 04:28:02.417332,Standard
garrettsteve@example.net,Male,1988-01-25,54580,42,False,2024-08-27 04:28:02.417332,Standard
johnsummers@example.net,Other,1981-10-01,59104,24,False,2023-05-01 04:28:02.417332,Budget
adamsvictor@example.com,Female,1996-12-30,45992,44,False,2025-01-25 04:28:02.417332,Standard
mindycarpenter@example.org,Other,2007-06-01,71039,1,True,2025-03-02 04:28:02.417332,Standard
robincameron@example.net,Male,1974-05-03,51876,54,False,2024-05-15 04:28:02.417332,Standard
matthew73@example.net,Male,1981-09-04,43184,52,True,2024-07-26 04:28:02.417332,Standard
chris69@example.net,Female,2007-09-30,58394,36,True,2023-09-14 04:28:02.417332,Budget
hendersonpenny@example.org,Male,1998-07-11,84453,79,True,2025-03-23 04:28:02.417332,Standard
carlrich@example.com,Male,1972-01-22,60027,38,True,2023-05-25 04:28:02.417332,Budget
xwhite@example.com,Female,1973-07-13,49557,44,False,2024-06-21 04:28:02.417332,Standard
icameron@example.net,Male,1978-12-20,32088,82,True,2024-10-31 04:28:02.417332,Standard
mharrison@example.com,Female,1993-08-10,51708,87,True,2023-10-06 04:28:02.417332,Budget
gardnerjohn@example.com,Female,1990-05-21,58523,47,False,2023-10-21 04:28:02.417332,
kennethanderson@example.com,Male,1992-04-18,49186,29,False,2024-03-27 04:28:02.417332,Standard
william25@example.com,Male,1977-01-24,30019,51,True,2024-06-05 04:28:02.417332,Standard
joel77@example.org,Female,2001-09-10,42241,41,True,2024-11-07 04:28:02.417332,Standard
jwhite@example.com,Male,2000-03-21,76818,86,True,2023-08-24 04:28:02.417332,Standard
nnunez@example.com,Male,1978-08-05,76510,64,False,2023-07-06 04:28:02.417332,Budget
heather13@example.net,Other,1991-06-12,41700,88,False,2025-02-09 04:28:02.417332,Standard
mendozaedward@example.org,Male,1974-01-05,65091,48,True,2024-02-23 04:28:02.417332,Standard
ubond@example.com,Female,1999-09-30,37321,77,False,2023-05-01 04:28:02.417332,Budget
elijahnorris@example.org,Other,1991-07-03,76064,97,True,2024-11-12 04:28:02.417332,Premium
millercory@example.com,Male,2002-07-25,58678,22,True,2025-01-04 04:28:02.417332,Standard
johnsonvictoria@example.net,Male,1990-01-23,69244,99,True,2024-01-31 04:28:02.417332,Standard
tnichols@example.net,Male,2007-08-27,29273,17,True,2025-01-08 04:28:02.417332,Budget
rdavis@example.net,Male,1995-12-15,65164,86,False,2024-08-02 04:28:02.417332,Standard
duncankatrina@example.net,Male,2007-08-09,54884,5,True,2024-12-17 04:28:02.417332,Standard
michaelcarr@example.net,Female,1982-06-29,67778,61,True,2023-08-07 04:28:02.417332,Budget
sjohnson@example.org,Male,1982-06-29,68723,89,True,2024-04-12 04:28:02.417332,Standard
spencerronnie@example.com,Female,2007-03-02,55986,6,True,2025-03-12 04:28:02.417332,Standard
cassidy50@example.com,Other,1974-09-21,45987,53,True,2025-03-27 04:28:02.417332,Standard
denise15@example.org,Female,1961-06-22,66695,81,True,2024-08-24 04:28:02.417332,Standard
halldanny@example.org,Female,1990-03-12,54097,95,True,2025-01-05 04:28:02.417332,Standard
jessicagreen@example.net,Male,1997-12-19,41908,17,True,2023-05-11 04:28:02.417332,Budget
donaldsontimothy@example.net,Female,1957-03-27,41197,59,False,2024-01-05 04:28:02.417332,Standard
rebecca16@example.net,Female,2005-11-15,32842,97,False,2024-04-25 04:28:02.417332,Standard
loricook@example.net,Male,1990-04-03,47345,39,True,2024-03-05 04:28:02.417332,Standard
lindseyjohnson@example.org,Male,1988-05-10,71540,54,True,2024-04-15 04:28:02.417332,Standard
vwilliams@example.org,Female,1974-04-04,57667,48,False,2024-07-30 04:28:02.417332,Standard
jacobsonstacey@example.org,Male,1986-03-09,47053,37,True,2023-05-17 04:28:02.417332,Budget
anna65@example.com,Male,1996-08-25,67072,48,True,2024-12-10 04:28:02.417332,Standard
brian41@example.com,Male,2002-03-25,42512,68,False,2023-08-28 04:28:02.417332,Budget
mhall@example.net,Male,1995-01-30,56430,78,False,2024-10-26 04:28:02.417332,Standard
nguyencaitlin@example.org,Female,2003-07-16,52305,77,True,2024-08-08 04:28:02.417332,Standard
ogonzalez@example.com,Female,1990-08-28,66686,27,True,2023-05-04 04:28:02.417332,Budget
stephen71@example.net,Female,1997-09-16,31341,88,True,2024-08-02 04:28:02.417332,Standard
dhardy@example.org,Male,2007-09-25,42247,27,False,2024-10-18 04:28:02.417332,Standard
ehouse@example.net,Male,1974-12-03,30426,72,True,2025-02-27 04:28:02.417332,Standard
oconnorwilliam@example.net,Male,1996-06-04,51106,63,True,2024-07-21 04:28:02.417332,Standard
dudleyray@example.org,Male,2006-03-15,73171,52,True,2024-06-04 04:28:02.417332,Standard
amanda76@example.com,Male,1993-07-21,47418,47,True,2024-08-25 04:28:02.417332,Standard
qmurillo@example.com,Female,1990-03-12,47339,21,True,2025-03-01 04:28:02.417332,Standard
hbaker@example.org,Male,2007-09-16,68075,57,True,2023-11-10 04:28:02.417332,Budget
mckeemonica@example.net,Female,1987-02-15,71028,75,True,2023-12-07 04:28:02.417332,Standard
jamesmeza@example.org,Male,2002-11-20,53671,95,False,2024-08-12 04:28:02.417332,Standard
johnsonmelissa@example.org,Male,1970-03-27,65270,91,True,2024-08-30 04:28:02.417332,Standard
juanhernandez@example.net,Male,1983-10-26,38845,42,False,2024-08-03 04:28:02.417332,Standard
ravila@example.com,Other,1994-12-29,75669,48,True,2024-07-31 04:28:02.417332,Standard
qward@example.org,Female,1999-01-27,87230,27,False,2025-03-13 04:28:02.417332,Standard
laura63@example.org,Other,1991-11-02,62818,72,False,2024-09-04 04:28:02.417332,Standard
weaverrichard@example.com,Male,1983-02-13,23735,33,True,2023-04-11 04:28:02.417332,Budget
robinbrooks@example.com,Male,1991-01-12,46626,76,False,2024-02-01 04:28:02.417332,Standard
christopher56@example.org,Female,1993-06-10,64192,35,True,2025-01-20 04:28:02.417332,Standard
john93@example.org,Male,1989-12-30,48677,98,False,2023-05-29 04:28:02.417332,Budget
samanthanelson@example.net,Female,1997-11-03,74082,16,True,2024-10-06 04:28:02.417332,Standard
thomasmckay@example.com,Male,1994-10-27,63822,36,True,2023-10-27 04:28:02.417332,Budget
brian16@example.net,Male,2007-09-27,44402,66,True,2024-06-07 04:28:02.417332,
lindagibson@example.com,Male,1979-01-11,55483,76,True,2024-07-10 04:28:02.417332,Standard
denise96@example.org,Male,1987-01-29,41592,91,False,2023-10-30 04:28:02.417332,Budget
davidanderson@example.org,Female,1999-10-29,52261,56,True,2023-11-24 04:28:02.417332,Standard
bobshaw@example.com,Male,1968-06-07,46681,17,True,2024-07-01 04:28:02.417332,Standard
vhuffman@example.net,Male,1989-07-08,72621,20,False,2023-04-28 04:28:02.417332,Budget
dennisdonna@example.com,Male,2002-12-03,86740,85,False,2025-02-08 04:28:02.417332,Premium
nelsondonna@example.org,Male,1980-10-04,33532,94,False,2023-08-03 04:28:02.417332,Budget
angelajones@example.com,Female,1986-07-27,26151,84,False,2024-02-27 04:28:02.417332,Standard
holdeneric@example.org,Female,1986-08-14,51322,8,True,2024-02-13 04:28:02.417332,Standard
ryan52@example.org,Other,1995-12-16,32223,18,True,2023-08-07 04:28:02.417332,Standard
nichole02@example.net,Female,1984-12-03,55693,18,True,2023-06-16 04:28:02.417332,Budget
brenda27@example.net,Male,1994-02-11,66234,18,False,2023-11-30 04:28:02.417332,Standard
leejames@example.org,Female,1984-09-17,77412,2,True,2023-11-17 04:28:02.417332,Budget
xgriffin@example.org,Male,2007-08-24,58020,76,True,2024-05-30 04:28:02.417332,Standard
amy73@example.net,Male,1995-10-26,52102,96,True,2024-02-10 04:28:02.417332,Standard
marcuspatel@example.org,Female,1970-01-20,25324,72,True,2023-11-10 04:28:02.417332,Budget
zgarza@example.com,Male,2000-01-21,55392,51,True,2023-10-20 04:28:02.417332,Budget
ycarter@example.org,Other,1998-08-19,56069,10,False,2023-07-04 04:28:02.417332,Budget
marshallroberto@example.org,Male,1995-12-13,64584,75,True,2023-06-06 04:28:02.417332,Budget
thancock@example.net,Female,2005-05-18,44372,14,True,2025-03-27 04:28:02.417332,Standard
nwilliams@example.com,Female,2007-03-16,48474,26,False,2024-02-05 04:28:02.417332,Standard
samuelcline@example.com,Female,1993-05-20,32829,47,False,2024-01-07 04:28:02.417332,Standard
michelle48@example.org,Female,1989-05-19,20630,30,True,2024-01-31 04:28:02.417332,Standard
jcaldwell@example.com,Female,1990-12-26,38372,56,False,2024-03-08 04:28:02.417332,Standard
tbrandt@example.net,Male,1992-02-17,31445,42,False,2024-05-03 04:28:02.417332,Standard
suttonjames@example.org,Female,1989-11-26,60050,4,True,2024-01-10 04:28:02.417332,Standard
qblack@example.org,Male,1978-05-06,47227,11,False,2024-04-29 04:28:02.417332,Standard
zrodriguez@example.net,Female,1993-08-30,46926,24,False,2025-01-04 04:28:02.417332,Standard
erikamcdonald@example.org,Female,1997-07-23,40233,86,True,2024-07-07 04:28:02.417332,Standard
richardwilliams@example.net,Female,1993-11-20,20000,67,True,2025-01-27 04:28:02.417332,Standard
ocarr@example.net,Male,1984-04-17,77624,37,True,2023-05-25 04:28:02.417332,Budget
pdavis@example.net,Male,1974-09-03,39995,2,False,2025-01-28 04:28:02.417332,Budget
morgan62@example.org,Female,1998-07-25,48813,12,True,2024-07-06 04:28:02.417332,Standard
jeffrey14@example.net,Male,1989-08-11,33176,21,False,2023-06-15 04:28:02.417332,Budget
sharonbender@example.com,Male,1986-07-12,69578,69,True,2024-03-21 04:28:02.417332,Standard
danielle02@example.org,Male,2002-01-05,57151,71,True,2024-05-08 04:28:02.417332,Standard
michael72@example.org,Other,1990-05-27,42604,64,True,2023-11-01 04:28:02.417332,Budget
griffincheyenne@example.com,Female,2007-05-14,49116,68,True,2023-07-09 04:28:02.417332,Budget
jorgewashington@example.net,Male,2007-07-01,80172,43,False,2024-02-06 04:28:02.417332,Standard
williamsonjohn@example.net,Male,1986-05-06,53905,54,False,2024-05-24 04:28:02.417332,Standard
albertweaver@example.org,Male,1995-03-20,52273,100,True,2024-05-28 04:28:02.417332,Standard
lcunningham@example.com,Female,1988-05-01,40879,62,True,2023-06-28 04:28:02.417332,Budget
vbutler@example.net,Female,1991-03-11,26581,86,False,2024-09-25 04:28:02.417332,Standard
robbinscory@example.com,Male,2002-04-16,52599,93,False,2023-04-12 04:28:02.417332,Budget
stephaniedunlap@example.com,Male,1991-07-30,59882,73,False,2025-02-19 04:28:02.417332,Standard
donnaalexander@example.org,Male,2004-11-19,71493,90,True,2023-08-21 04:28:02.417332,Standard
saradickerson@example.com,Female,1973-12-02,21272,12,False,2024-05-17 04:28:02.417332,Standard
austinsean@example.net,Female,2007-05-12,38123,1,False,2023-06-15 04:28:02.417332,Standard
fhodges@example.org,Male,1993-04-23,46288,72,True,2024-01-13 04:28:02.417332,Standard
lclark@example.com,Male,2002-11-20,54947,33,True,2024-03-24 04:28:02.417332,Standard
brandonenglish@example.com,Male,1984-06-14,52824,64,True,2024-06-20 04:28:02.417332,Standard
melissa23@example.net,Other,1994-04-05,53174,68,False,2024-10-13 04:28:02.417332,Standard
joshuareese@example.com,Male,1997-03-17,61121,14,True,2023-08-06 04:28:02.417332,Budget
waynecooper@example.com,Female,1980-05-01,41450,93,True,2024-07-13 04:28:02.417332,Standard
thomasmoss@example.net,Female,1989-12-03,69012,14,True,2023-10-15 04:28:02.417332,Budget
davisdaniel@example.net,Male,1983-11-06,61501,9,True,2024-11-11 04:28:02.417332,Standard
wdiaz@example.net,Male,2002-03-31,50202,73,True,2024-11-05 04:28:02.417332,Standard
kaitlynhenderson@example.com,Male,2007-08-22,79013,26,False,2024-01-18 04:28:02.417332,Standard
nicholasmcfarland@example.net,Female,1989-03-21,78346,49,True,2023-07-14 04:28:02.417332,Budget
robertskevin@example.com,Female,1994-02-18,68993,17,True,2023-08-18 04:28:02.417332,Budget
matthew46@example.org,Female,1983-10-06,20000,68,True,2024-02-11 04:28:02.417332,Standard
rwoodard@example.org,Female,1991-02-10,78684,60,True,2025-03-08 04:28:02.417332,Standard
ronaldfranklin@example.net,Male,1988-03-16,66921,3,True,2023-07-15 04:28:02.417332,Budget
joseph57@example.com,Other,2006-11-07,85096,93,True,2024-12-29 04:28:02.417332,
iallen@example.net,Female,1968-07-11,73561,25,True,2024-06-01 04:28:02.417332,Standard
aliciamorris@example.net,Male,1992-02-18,78675,21,False,2024-09-29 04:28:02.417332,Standard
tammy31@example.com,Other,1981-10-28,68179,12,True,2024-06-23 04:28:02.417332,Standard
rodriguezthomas@example.org,Female,2000-10-21,75230,54,False,2024-10-29 04:28:02.417332,Standard
okennedy@example.com,Female,1987-05-02,84911,1,True,2023-05-17 04:28:02.417332,Budget
alanstewart@example.org,Female,2006-06-13,58248,1,True,2023-05-18 04:28:02.417332,Budget
michaelcox@example.org,Female,1985-01-30,31416,45,False,2023-06-06 04:28:02.417332,Budget
kenneth79@example.net,Female,1995-02-27,50388,46,True,2025-03-19 04:28:02.417332,Standard
douglas60@example.org,Male,1989-10-27,60849,48,False,2023-07-02 04:28:02.417332,Budget
andrewcampbell@example.com,Male,1982-07-08,56123,7,True,2024-04-26 04:28:02.417332,Standard
joshua39@example.net,Other,2005-04-20,36301,10,True,2023-08-07 04:28:02.417332,Standard
johngarrett@example.com,Male,1999-05-21,30533,15,True,2023-12-16 04:28:02.417332,Standard
edward50@example.net,Male,1984-10-26,43882,40,False,2024-12-15 04:28:02.417332,Standard
smithhoward@example.com,Male,1965-03-18,67116,11,False,2024-05-06 04:28:02.417332,Standard
robbinsantonio@example.org,Male,1992-01-25,78705,56,True,2023-10-10 04:28:02.417332,Budget
craigross@example.net,Female,1983-07-29,68748,46,True,2024-01-19 04:28:02.417332,Standard
john18@example.com,Other,1992-03-07,70861,45,True,2023-04-24 04:28:02.417332,Budget
qvargas@example.org,Male,1967-01-21,53787,87,False,2023-04-21 04:28:02.417332,Budget
hansenrobert@example.org,Male,2006-10-09,28868,13,True,2023-06-06 04:28:02.417332,Budget
thomaskenneth@example.net,Male,1989-05-10,48171,27,True,2024-03-14 04:28:02.417332,Standard
eking@example.com,Female,2007-02-11,51118,81,True,2023-08-29 04:28:02.417332,Budget
jdominguez@example.com,Female,2007-03-02,47544,50,False,2024-10-24 04:28:02.417332,Standard
durhamtara@example.com,Male,1986-12-09,55820,61,True,2024-01-26 04:28:02.417332,Standard
stevensjoshua@example.net,Female,1989-06-21,61621,13,False,2024-03-02 04:28:02.417332,Standard
fwaters@example.net,Female,1993-10-27,67795,12,False,2023-07-27 04:28:02.417332,Budget
melissawilliams@example.net,Female,1991-12-12,50828,29,True,2023-12-01 04:28:02.417332,Standard
dixonashley@example.net,Other,1952-11-02,26443,85,True,2024-09-25 04:28:02.417332,Standard
ambergreen@example.com,Male,1993-11-21,47756,84,False,2024-02-09 04:28:02.417332,Standard
leslie90@example.net,Female,1983-12-18,55655,20,True,2024-04-24 04:28:02.417332,Standard
rmartin@example.net,Male,1998-06-08,73342,31,True,2024-04-06 04:28:02.417332,Standard
kgarza@example.org,Female,1986-11-15,46482,8,False,2024-12-14 04:28:02.417332,Standard
kimberlybrown@example.org,Female,1993-07-01,62688,24,False,2024-06-05 04:28:02.417332,Standard
rjones@example.com,Female,1995-03-11,59351,75,False,2024-03-30 04:28:02.417332,Standard
claytonjennifer@example.org,Female,1969-09-11,55658,39,False,2024-07-21 04:28:02.417332,Standard
joelowens@example.org,Male,1975-11-16,68957,33,True,2024-05-21 04:28:02.417332,Standard
csullivan@example.net,Female,1989-02-24,45087,42,True,2023-04-28 04:28:02.417332,Budget
samantha39@example.net,Other,2007-03-03,46372,15,True,2025-01-21 04:28:02.417332,Standard
jacobelliott@example.org,Other,1995-06-06,54821,68,True,2024-07-07 04:28:02.417332,Standard
collinsdenise@example.org,Male,1958-05-22,45397,65,True,2023-11-18 04:28:02.417332,Standard
emaldonado@example.org,Male,1992-11-01,62620,32,True,2024-09-05 04:28:02.417332,Standard
oowens@example.org,Male,1977-08-20,44302,11,False,2023-12-11 04:28:02.417332,Standard
denisesalazar@example.org,Female,1973-04-15,58394,94,False,2024-10-08 04:28:02.417332,Standard
latasha37@example.org,Female,1987-12-23,53497,37,False,2024-08-06 04:28:02.417332,Standard
jacobwilliams@example.com,Male,2001-04-01,58223,19,True,2023-08-01 04:28:02.417332,Budget
wayneerickson@example.com,Female,2006-11-01,48103,51,False,2024-01-16 04:28:02.417332,Standard
caseyreyes@example.org,Female,1982-06-24,49913,100,True,2023-08-10 04:28:02.417332,Budget
smithjoan@example.com,Female,2000-06-01,56440,34,True,2023-11-27 04:28:02.417332,Standard
evalencia@example.net,Female,1988-01-21,58031,71,False,2024-12-24 04:28:02.417332,Standard
theresa77@example.com,Female,2005-03-24,54936,60,True,2024-05-08 04:28:02.417332,Standard
